    a         b   Jprime  c  d   e     J   f  g    position           h                    strength         i    l   label     m    n   o    p Kprime     q   r  s    t    u  K  v
SymmetricTop Excited  31  8  5 Ground  30  2  3  15120.74905428       -               9.54174089449222E-5 0.0000 : rR15B1g(30) : Excited v=1 31 16      B1u - Ground v=0 30 15 B1g
SymmetricTop Excited  23  6  8 Ground  22  0  4  15120.7807383425     -               0.000172085877491958 0.0000 : rR0(22) : Excited v=1 23  1      A1u - Ground v=0 22  0 A1g
SymmetricTop Excited  28  9  7 Ground  27  3  4  15120.76563999       -               9.4179283864947E-5  0.0000 : rR9B2g(27) : Excited v=1 28 10      B2u - Ground v=0 27  9 B2g
SymmetricTop Excited  28  8  7 Ground  27  2  4  15120.76563999       -               9.4179283864947E-5  0.0000 : rR9B1g(27) : Excited v=1 28 10      B1u - Ground v=0 27  9 B1g
SymmetricTop Excited  23 10 14 Ground  22  4  7  15120.76185225       -               9.36696611603691E-5 0.0000 : rR1(22) : Excited v=1 23  2      E1u - Ground v=0 22  1 E1g
SymmetricTop Excited  27 10 13 Ground  26  4  7  15120.77181898       -               9.29712023574857E-5 0.0000 : rR7(26) : Excited v=1 27  8      E1u - Ground v=0 26  7 E1g
SymmetricTop Excited  24 11 15 Ground  23  5  8  15120.7735837225     -               9.15238350158212E-5 0.0000 : rR2(23) : Excited v=1 24  3      E2u - Ground v=0 23  2 E2g
SymmetricTop Excited  26 10 15 Ground  25  4  8  15120.77832318       -               9.10808125694301E-5 0.0000 : rR5(25) : Excited v=1 26  6      E1u - Ground v=0 25  5 E1g
SymmetricTop Excited  25  9  7 Ground  24  3  4  15120.78515259       -               8.82905212776333E-5 0.0000 : rR3B2g(24) : Excited v=1 25  4      B2u - Ground v=0 24  3 B2g
SymmetricTop Excited  25  8  7 Ground  24  2  4  15120.78515259       -               8.82905212776333E-5 0.0000 : rR3B1g(24) : Excited v=1 25  4      B1u - Ground v=0 24  3 B1g
SymmetricTop Excited  24  7  8 Ground  23  1  4  15120.8111933025     -               0.000155486317293809 0.0000 : rR0(23) : Excited v=1 24  1      A2u - Ground v=0 23  0 A2g
SymmetricTop Excited  24 10 16 Ground  23  4  8  15120.79230721       -               8.43520864816064E-5 0.0000 : rR1(23) : Excited v=1 24  2      E1u - Ground v=0 23  1 E1g
SymmetricTop Excited  26 11 14 Ground  25  5  7  15120.7965588525     -               8.42081835196013E-5 0.0000 : rR4(25) : Excited v=1 26  5      E2u - Ground v=0 25  4 E2g
SymmetricTop Excited  25 11 16 Ground  24  5  8  15120.8037134725     -               8.15684368264156E-5 0.0000 : rR2(24) : Excited v=1 25  3      E2u - Ground v=0 24  2 E2g
SymmetricTop Excited  29  8  7 Ground  28  2  4  15120.7944689        -               8.06056806105352E-5 0.0000 : rR9B1g(28) : Excited v=1 29 10      B1u - Ground v=0 28  9 B1g
SymmetricTop Excited  29  9  7 Ground  28  3  4  15120.7944689        -               8.06056806105352E-5 0.0000 : rR9B2g(28) : Excited v=1 29 10      B2u - Ground v=0 28  9 B2g
SymmetricTop Excited  28 10 14 Ground  27  4  7  15120.8009731        -               8.03251008336911E-5 0.0000 : rR7(27) : Excited v=1 28  8      E1u - Ground v=0 27  7 E1g
SymmetricTop Excited  27 10 15 Ground  26  4  8  15120.80780251       -               7.94965731091231E-5 0.0000 : rR5(26) : Excited v=1 27  6      E1u - Ground v=0 26  5 E1g
SymmetricTop Excited  23 10 15 Ground  22  4  7  15120.79978704       -               7.89947475785779E-5 0.0000 : pR1(22) : Excited v=1 23  0    E1u - Ground v=0 22  1 E1g
SymmetricTop Excited  26  8  8 Ground  25  2  4  15120.81495713       -               7.79273328979833E-5 0.0000 : rR3B1g(25) : Excited v=1 26  4      B1u - Ground v=0 25  3 B1g
SymmetricTop Excited  25  6  9 Ground  24  0  5  15120.8413230525     -               0.000139398316960132 0.0000 : rR0(24) : Excited v=1 25  1      A1u - Ground v=0 24  0 A1g
SymmetricTop Excited  25 10 16 Ground  24  4  8  15120.82243696       -               7.53915776769381E-5 0.0000 : rR1(24) : Excited v=1 25  2      E1u - Ground v=0 24  1 E1g
SymmetricTop Excited  27 11 16 Ground  26  5  8  15120.8260381825     -               7.36465298230709E-5 0.0000 : rR4(26) : Excited v=1 27  5      E2u - Ground v=0 26  4 E2g
SymmetricTop Excited  26 11 16 Ground  25  5  8  15120.8335180125     -               7.21720234476002E-5 0.0000 : rR2(25) : Excited v=1 26  3      E2u - Ground v=0 25  2 E2g
SymmetricTop Excited  24 10 17 Ground  23  4  8  15120.830242         -               7.1634387288995E-5  0.0000 : pR1(23) : Excited v=1 24  0    E1u - Ground v=0 23  1 E1g
SymmetricTop Excited  29 10 14 Ground  28  4  7  15120.82980201       -               6.8949693789001E-5  0.0000 : rR7(28) : Excited v=1 29  8      E1u - Ground v=0 28  7 E1g
SymmetricTop Excited  28 10 16 Ground  27  4  8  15120.83695663       -               6.89217973670113E-5 0.0000 : rR5(27) : Excited v=1 28  6      E1u - Ground v=0 27  5 E1g
SymmetricTop Excited  30  9  7 Ground  29  3  4  15120.8229726        -               6.85519748345632E-5 0.0000 : rR9B2g(29) : Excited v=1 30 10      B2u - Ground v=0 29  9 B2g
SymmetricTop Excited  30  8  7 Ground  29  2  4  15120.8229726        -               6.85519748345632E-5 0.0000 : rR9B1g(29) : Excited v=1 30 10      B1u - Ground v=0 29  9 B1g
SymmetricTop Excited  27  8  8 Ground  26  2  4  15120.84443646       -               6.8300325547206E-5  0.0000 : rR3B1g(26) : Excited v=1 27  4      B1u - Ground v=0 26  3 B1g
SymmetricTop Excited  26  7  9 Ground  25  1  5  15120.8711275925     -               0.000124020590264134 0.0000 : rR0(25) : Excited v=1 26  1      A2u - Ground v=0 25  0 A2g
SymmetricTop Excited  25 10 17 Ground  24  4  8  15120.86037175       -               6.44372458777249E-5 0.0000 : pR1(24) : Excited v=1 25  0    E1u - Ground v=0 24  1 E1g
SymmetricTop Excited  28 11 16 Ground  27  5  8  15120.8551923025     -               6.39710946342732E-5 0.0000 : rR4(27) : Excited v=1 28  5      E2u - Ground v=0 27  4 E2g
SymmetricTop Excited  27 11 18 Ground  26  5  9  15120.8629973425     -               6.34017682209836E-5 0.0000 : rR2(26) : Excited v=1 27  3      E2u - Ground v=0 26  2 E2g
SymmetricTop Excited  23 11 14 Ground  22  5  7  15120.8579087625     -               6.07161769961584E-5 0.0000 : pR4(22) : Excited v=1 23  3      E2u - Ground v=0 22  4 E2g
SymmetricTop Excited  24  9  8 Ground  23  3  4  15120.86882721       -               6.07011306602105E-5 0.0000 : pR3B2g(23) : Excited v=1 24  2      B2u - Ground v=0 23  3 B2g
SymmetricTop Excited  24  8  8 Ground  23  2  4  15120.86882721       -               6.07011306602105E-5 0.0000 : pR3B1g(23) : Excited v=1 24  2      B1u - Ground v=0 23  3 B1g
SymmetricTop Excited  25 11 17 Ground  24  5  8  15120.8795830525     -               5.95579062542083E-5 0.0000 : pR2(24) : Excited v=1 25  1      E2u - Ground v=0 24  2 E2g
SymmetricTop Excited  28  9  9 Ground  27  3  5  15120.87359058       -               5.94471098697526E-5 0.0000 : rR3B2g(27) : Excited v=1 28  4      B2u - Ground v=0 27  3 B2g
SymmetricTop Excited  28  8  9 Ground  27  2  5  15120.87359058       -               5.94471098697526E-5 0.0000 : rR3B1g(27) : Excited v=1 28  4      B1u - Ground v=0 27  3 B1g
SymmetricTop Excited  28  7  9 Ground  27  1  5  15120.9297610425     -               9.59756858873137E-5 0.0000 : rR0(27) : Excited v=1 28  1      A2u - Ground v=0 27  0 A2g
SymmetricTop Excited  26 11 17 Ground  25  5  8  15120.9093875925     -               5.33290813652218E-5 0.0000 : pR2(25) : Excited v=1 26  1      E2u - Ground v=0 25  2 E2g
SymmetricTop Excited  28 10 18 Ground  27  4  9  15120.91087495       -               5.14951104175295E-5 0.0000 : rR1(27) : Excited v=1 28  2      E1u - Ground v=0 27  1 E1g
SymmetricTop Excited  24 10 15 Ground  23  4  7  15120.90806284       -               5.11779712594505E-5 0.0000 : pR5(23) : Excited v=1 24  4      E1u - Ground v=0 23  5 E1g
SymmetricTop Excited  27 10 18 Ground  26  4  9  15120.91965562       -               5.09219006321007E-5 0.0000 : pR1(26) : Excited v=1 27  0    E1u - Ground v=0 26  1 E1g
SymmetricTop Excited  25 11 15 Ground  24  5  7  15120.9184934725     -               5.07809496062106E-5 0.0000 : pR4(24) : Excited v=1 25  3      E2u - Ground v=0 24  4 E2g
SymmetricTop Excited  26  8  9 Ground  25  2  4  15120.9287615        -               4.94435491490653E-5 0.0000 : pR3B1g(25) : Excited v=1 26  2      B1u - Ground v=0 25  3 B1g
SymmetricTop Excited  26  9  9 Ground  25  3  4  15120.9287615        -               4.94435491490653E-5 0.0000 : pR3B2g(25) : Excited v=1 26  2      B2u - Ground v=0 25  3 B2g
SymmetricTop Excited  29 11 19 Ground  28  5 10  15120.9209803725     -               4.78983353716913E-5 0.0000 : rR2(28) : Excited v=1 29  3      E2u - Ground v=0 28  2 E2g
SymmetricTop Excited  30 11 17 Ground  29  5  9  15120.9125249125     -               4.72924849507542E-5 0.0000 : rR4(29) : Excited v=1 30  5      E2u - Ground v=0 29  4 E2g
SymmetricTop Excited  29  6 10 Ground  28  0  5  15120.9585899525     -               8.3497184319379E-5  0.0000 : rR0(28) : Excited v=1 29  1      A1u - Ground v=0 28  0 A1g
SymmetricTop Excited  26 11 15 Ground  25  5  7  15120.9482980125     -               4.58164955493745E-5 0.0000 : pR4(25) : Excited v=1 26  3      E2u - Ground v=0 25  4 E2g
SymmetricTop Excited  28 10 19 Ground  27  4  9  15120.94880974       -               4.47474752593705E-5 0.0000 : pR1(27) : Excited v=1 28  0    E1u - Ground v=0 27  1 E1g
SymmetricTop Excited  27  9  9 Ground  26  3  4  15120.95824083       -               4.40647261594877E-5 0.0000 : pR3B2g(26) : Excited v=1 27  2      B2u - Ground v=0 26  3 B2g
SymmetricTop Excited  27  8  9 Ground  26  2  4  15120.95824083       -               4.40647261594877E-5 0.0000 : pR3B1g(26) : Excited v=1 27  2      B1u - Ground v=0 26  3 B1g
SymmetricTop Excited  25  7  8 Ground  24  1  4  15120.9580543125     -               4.30797594393084E-5 0.0000 : pR6A2g(24) : Excited v=1 25  5      A2u - Ground v=0 24  6 A2g
SymmetricTop Excited  25  6  8 Ground  24  0  4  15120.9580543125     -               4.30797594393084E-5 0.0000 : pR6A1g(24) : Excited v=1 25  5      A1u - Ground v=0 24  6 A1g
SymmetricTop Excited  24 10 13 Ground  23  4  6  15120.94794889       -               4.27698662893115E-5 0.0000 : pR7(23) : Excited v=1 24  6      E1u - Ground v=0 23  7 E1g
SymmetricTop Excited  26 10 16 Ground  25  4  8  15120.96799713       -               4.2418684886166E-5  0.0000 : pR5(25) : Excited v=1 26  4      E1u - Ground v=0 25  5 E1g
SymmetricTop Excited  28 11 19 Ground  27  5  9  15120.9680210425     -               4.17444244680666E-5 0.0000 : pR2(27) : Excited v=1 28  1      E2u - Ground v=0 27  2 E2g
SymmetricTop Excited  31  6 11 Ground  30  0  6  15121.0152721425     -               6.18324926083239E-5 0.0000 : rR0(30) : Excited v=1 31  1      A1u - Ground v=0 30  0 A1g
SymmetricTop Excited  27 10 16 Ground  26  4  8  15120.99747646       -               3.80921079481215E-5 0.0000 : pR5(26) : Excited v=1 27  4      E1u - Ground v=0 26  5 E1g
SymmetricTop Excited  29 11 20 Ground  28  5 10  15120.9968499525     -               3.65031668760067E-5 0.0000 : pR2(28) : Excited v=1 29  1      E2u - Ground v=0 28  2 E2g
SymmetricTop Excited  28 11 17 Ground  27  5  8  15121.0069314625     -               3.63472128603825E-5 0.0000 : pR4(27) : Excited v=1 28  3      E2u - Ground v=0 27  4 E2g
SymmetricTop Excited  25 11 13 Ground  24  5  6  15120.9982655725     -               3.62254894528975E-5 0.0000 : pR8(24) : Excited v=1 25  7      E2u - Ground v=0 24  8 E2g
SymmetricTop Excited  26 10 14 Ground  25  4  7  15121.00788318       -               3.62089405257904E-5 0.0000 : pR7(25) : Excited v=1 26  6      E1u - Ground v=0 25  7 E1g
SymmetricTop Excited  27  6  8 Ground  26  0  4  15121.0173381825     -               3.53763825735101E-5 0.0000 : pR6A1g(26) : Excited v=1 27  5      A1u - Ground v=0 26  6 A1g
SymmetricTop Excited  27  7  8 Ground  26  1  4  15121.0173381825     -               3.53763825735101E-5 0.0000 : pR6A2g(26) : Excited v=1 27  5      A2u - Ground v=0 26  6 A2g
SymmetricTop Excited  29  8 10 Ground  28  2  5  15121.01622386       -               3.41588757103852E-5 0.0000 : pR3B1g(28) : Excited v=1 29  2      B1u - Ground v=0 28  3 B1g
SymmetricTop Excited  29  9 10 Ground  28  3  5  15121.01622386       -               3.41588757103852E-5 0.0000 : pR3B2g(28) : Excited v=1 29  2      B2u - Ground v=0 28  3 B2g
SymmetricTop Excited  32  7 11 Ground  31  1  6  15121.0431254225     -               5.26392347124694E-5 0.0000 : rR0(31) : Excited v=1 32  1      A2u - Ground v=0 31  0 A2g
SymmetricTop Excited  27 10 14 Ground  26  4  7  15121.03736251       -               3.28133655379361E-5 0.0000 : pR7(26) : Excited v=1 27  6      E1u - Ground v=0 26  7 E1g
SymmetricTop Excited  29 11 18 Ground  28  5  9  15121.0357603725     -               3.197279501126E-5   0.0000 : pR4(28) : Excited v=1 29  3      E2u - Ground v=0 28  4 E2g
SymmetricTop Excited  28  6  8 Ground  27  0  4  15121.0464923025     -               3.16155842062228E-5 0.0000 : pR6A1g(27) : Excited v=1 28  5      A1u - Ground v=0 27  6 A1g
SymmetricTop Excited  28  7  8 Ground  27  1  4  15121.0464923025     -               3.16155842062228E-5 0.0000 : pR6A2g(27) : Excited v=1 28  5      A2u - Ground v=0 27  6 A2g
SymmetricTop Excited  26  8  7 Ground  25  2  3  15121.04841965       -               3.06367700000389E-5 0.0000 : pR9B1g(25) : Excited v=1 26  8      B1u - Ground v=0 25  9 B1g
SymmetricTop Excited  26  9  7 Ground  25  3  3  15121.04841965       -               3.06367700000389E-5 0.0000 : pR9B2g(25) : Excited v=1 26  8      B2u - Ground v=0 25  9 B2g
SymmetricTop Excited  27 11 15 Ground  26  5  7  15121.0575494425     -               3.0384927584275E-5  0.0000 : pR8(26) : Excited v=1 27  7      E2u - Ground v=0 26  8 E2g
SymmetricTop Excited  25 11 11 Ground  24  5  5  15121.0391272525     -               3.00385920051926E-5 0.0000 : pR10(24) : Excited v=1 25  9      E2u - Ground v=0 24 10 E2g
SymmetricTop Excited  29 10 17 Ground  28  4  8  15121.05545949       -               2.99269439832501E-5 0.0000 : pR5(28) : Excited v=1 29  4      E1u - Ground v=0 28  5 E1g
SymmetricTop Excited  34  7 11 Ground  33  1  6  15121.0978563525     -               3.73476151318047E-5 0.0000 : rR0(33) : Excited v=1 34  1      A2u - Ground v=0 33  0 A2g
SymmetricTop Excited  28 11 15 Ground  27  5  7  15121.0867035625     -               2.74033178155104E-5 0.0000 : pR8(27) : Excited v=1 28  7      E2u - Ground v=0 27  8 E2g
SymmetricTop Excited  30 10 19 Ground  29  4  9  15121.08396319       -               2.61940349888685E-5 0.0000 : pR5(29) : Excited v=1 30  4      E1u - Ground v=0 29  5 E1g
SymmetricTop Excited  29 10 15 Ground  28  4  7  15121.09534554       -               2.61926013943202E-5 0.0000 : pR7(28) : Excited v=1 29  6      E1u - Ground v=0 28  7 E1g
SymmetricTop Excited  27 11 13 Ground  26  5  6  15121.0984111225     -               2.58685169026219E-5 0.0000 : pR10(26) : Excited v=1 27  9      E2u - Ground v=0 26 10 E2g
SymmetricTop Excited  26 10 12 Ground  25  4  6  15121.08960654       -               2.55619777462245E-5 0.0000 : pR11(25) : Excited v=1 26 10      E1u - Ground v=0 25 11 E1g
SymmetricTop Excited  28  8  8 Ground  27  2  4  15121.1070531        -               2.54538605040397E-5 0.0000 : pR9B1g(27) : Excited v=1 28  8      B1u - Ground v=0 27  9 B1g
SymmetricTop Excited  28  9  8 Ground  27  3  4  15121.1070531        -               2.54538605040397E-5 0.0000 : pR9B2g(27) : Excited v=1 28  8      B2u - Ground v=0 27  9 B2g
SymmetricTop Excited  30  7  9 Ground  29  1  4  15121.1038249125     -               2.45938915601301E-5 0.0000 : pR6A2g(29) : Excited v=1 30  5      A2u - Ground v=0 29  6 A2g
SymmetricTop Excited  30  6  9 Ground  29  0  4  15121.1038249125     -               2.45938915601301E-5 0.0000 : pR6A1g(29) : Excited v=1 30  5      A1u - Ground v=0 29  6 A1g
SymmetricTop Excited  36  7 12 Ground  35  1  6  15121.1512864425     -               2.57662427223318E-5 0.0000 : rR0(35) : Excited v=1 36  1      A2u - Ground v=0 35  0 A2g
SymmetricTop Excited  29 11 14 Ground  28  5  7  15121.1563941525     -               2.12843470338147E-5 0.0000 : pR10(28) : Excited v=1 29  9      E2u - Ground v=0 28 10 E2g
SymmetricTop Excited  37  6 13 Ground  36  0  7  15121.1775136725     -               2.11802453474403E-5 0.0000 : rR0(36) : Excited v=1 37  1      A1u - Ground v=0 36  0 A1g
SymmetricTop Excited  30  8  8 Ground  29  2  4  15121.16438571       -               2.03019310086976E-5 0.0000 : pR9B1g(29) : Excited v=1 30  8      B1u - Ground v=0 29  9 B1g
SymmetricTop Excited  30  9  8 Ground  29  3  4  15121.16438571       -               2.03019310086976E-5 0.0000 : pR9B2g(29) : Excited v=1 30  8      B2u - Ground v=0 29  9 B2g
SymmetricTop Excited  31 10 17 Ground  30  4  8  15121.15202773       -               2.0171206318614E-5  0.0000 : pR7(30) : Excited v=1 31  6      E1u - Ground v=0 30  7 E1g
SymmetricTop Excited  28  6  6 Ground  27  0  3  15121.1690773425     -               2.00838090306013E-5 0.0000 : pR12A1g(27) : Excited v=1 28 11      A1u - Ground v=0 27 12 A1g
SymmetricTop Excited  28  7  6 Ground  27  1  3  15121.1690773425     -               2.00838090306013E-5 0.0000 : pR12A2g(27) : Excited v=1 28 11      A2u - Ground v=0 27 12 A2g
SymmetricTop Excited  29 10 13 Ground  28  4  6  15121.1770689        -               1.97881508659883E-5 0.0000 : pR11(28) : Excited v=1 29 10      E1u - Ground v=0 28 11 E1g
SymmetricTop Excited  27 10 10 Ground  26  4  5  15121.16092318       -               1.97517583600698E-5 0.0000 : pR13(26) : Excited v=1 27 12      E1u - Ground v=0 26 13 E1g
