    a         b   Jprime  c  d   e     J   f  g    position           h                    strength         i    l   label     m    n   o    p Kprime     q   r  s    t    u  K  v
SymmetricTop Excited  33 11  9 Ground  32  5  4  15120.792768739      -               4.03550205332393E-6 0.0000 : pR22(32) : Excited v=1 33 21      E2u - Ground v=0 32 22 E2g
SymmetricTop Excited  34 10  9 Ground  33  4  4  15120.819329248      -               3.8035555983173E-6  0.0000 : pR23(33) : Excited v=1 34 22      E1u - Ground v=0 33 23 E1g
SymmetricTop Excited  32 11  7 Ground  31  5  3  15120.776453823      -               3.62099858212411E-6 0.0000 : pR22(31) : Excited v=1 32 21      E2u - Ground v=0 31 22 E2g
SymmetricTop Excited  29 11  8 Ground  28  5  4  15120.706500827      -               3.58802679898777E-6 0.0000 : pR20(28) : Excited v=1 29 19      E2u - Ground v=0 28 20 E2g
SymmetricTop Excited  33 10  8 Ground  32  4  4  15120.80309388       -               3.41434532848439E-6 0.0000 : pR23(32) : Excited v=1 33 22      E1u - Ground v=0 32 23 E1g
SymmetricTop Excited  31 11  7 Ground  30  5  3  15120.760059359      -               3.18881007182941E-6 0.0000 : pR22(30) : Excited v=1 31 21      E2u - Ground v=0 30 22 E2g
SymmetricTop Excited  32 10  8 Ground  31  4  4  15120.786778964      -               3.00794088079325E-6 0.0000 : pR23(31) : Excited v=1 32 22      E1u - Ground v=0 31 23 E1g
SymmetricTop Excited  29  9  4 Ground  28  3  2  15120.71674642       -               2.91038809488463E-6 0.0000 : pR21B2g(28) : Excited v=1 29 20      B2u - Ground v=0 28 21 B2g
SymmetricTop Excited  29  8  4 Ground  28  2  2  15120.71674642       -               2.91038809488463E-6 0.0000 : pR21B1g(28) : Excited v=1 29 20      B1u - Ground v=0 28 21 B1g
SymmetricTop Excited  33  6  4 Ground  32  0  2  15120.813458795      -               2.83818907336118E-6 0.0000 : pR24A1g(32) : Excited v=1 33 23      A1u - Ground v=0 32 24 A1g
SymmetricTop Excited  33  7  4 Ground  32  1  2  15120.813458795      -               2.83818907336118E-6 0.0000 : pR24A2g(32) : Excited v=1 33 23      A2u - Ground v=0 32 24 A2g
SymmetricTop Excited  31 10  7 Ground  30  4  3  15120.7703845        -               2.59005959684212E-6 0.0000 : pR23(30) : Excited v=1 31 22      E1u - Ground v=0 30 23 E1g
SymmetricTop Excited  32  7  4 Ground  31  1  2  15120.797143879      -               2.44480001141295E-6 0.0000 : pR24A2g(31) : Excited v=1 32 23      A2u - Ground v=0 31 24 A2g
SymmetricTop Excited  32  6  4 Ground  31  0  2  15120.797143879      -               2.44480001141295E-6 0.0000 : pR24A1g(31) : Excited v=1 32 23      A1u - Ground v=0 31 24 A1g
SymmetricTop Excited  28  9  4 Ground  27  3  2  15120.700113312      -               2.43473086124071E-6 0.0000 : pR21B2g(27) : Excited v=1 28 20      B2u - Ground v=0 27 21 B2g
SymmetricTop Excited  28  8  4 Ground  27  2  2  15120.700113312      -               2.43473086124071E-6 0.0000 : pR21B1g(27) : Excited v=1 28 20      B1u - Ground v=0 27 21 B1g
SymmetricTop Excited  53  6 18 Ground  52  0  9  15120.885271699      -               2.94018521929335E-5 0.0000 : rR0(52) : Excited v=1 53  1      A1u - Ground v=0 52  0 A1g
SymmetricTop Excited  54  7 18 Ground  53  1  9  15120.899916107      -               2.78799592283934E-5 0.0000 : rR0(53) : Excited v=1 54  1      A2u - Ground v=0 53  0 A2g
SymmetricTop Excited  55  6 19 Ground  54  0 10  15120.914480967      -               2.63924744253433E-5 0.0000 : rR0(54) : Excited v=1 55  1      A1u - Ground v=0 54  0 A1g
SymmetricTop Excited  56  7 19 Ground  55  1 10  15120.928966279      -               2.49427135136615E-5 0.0000 : rR0(55) : Excited v=1 56  1      A2u - Ground v=0 55  0 A2g
SymmetricTop Excited  57  6 19 Ground  56  0 10  15120.943372043      -               2.35335649044608E-5 0.0000 : rR0(56) : Excited v=1 57  1      A1u - Ground v=0 56  0 A1g
SymmetricTop Excited  58  7 19 Ground  57  1 10  15120.957698259      -               2.21675013825191E-5 0.0000 : rR0(57) : Excited v=1 58  1      A2u - Ground v=0 57  0 A2g
SymmetricTop Excited  62  7 21 Ground  61  1 11  15121.014207643      -               1.71698513996944E-5 0.0000 : rR0(61) : Excited v=1 62  1      A2u - Ground v=0 61  0 A2g
SymmetricTop Excited  63  6 21 Ground  62  0 11  15121.028136119      -               1.60428521806181E-5 0.0000 : rR0(62) : Excited v=1 63  1      A1u - Ground v=0 62  0 A1g
SymmetricTop Excited  53 10 34 Ground  52  4 17  15120.87586136       -               1.52608239911783E-5 0.0000 : rR1(52) : Excited v=1 53  2      E1u - Ground v=0 52  1 E1g
SymmetricTop Excited  55 11 34 Ground  54  5 17  15120.877078255      -               1.52491686499809E-5 0.0000 : rR4(54) : Excited v=1 55  5      E2u - Ground v=0 54  4 E2g
SymmetricTop Excited  58  8 17 Ground  57  2  9  15120.874437072      -               1.51654209517675E-5 0.0000 : rR9B1g(57) : Excited v=1 58 10      B1u - Ground v=0 57  9 B1g
SymmetricTop Excited  58  9 17 Ground  57  3  9  15120.874437072      -               1.51654209517675E-5 0.0000 : rR9B2g(57) : Excited v=1 58 10      B2u - Ground v=0 57  9 B2g
SymmetricTop Excited  57 10 33 Ground  56  4 17  15120.878334924      -               1.50530741112065E-5 0.0000 : rR7(56) : Excited v=1 57  8      E1u - Ground v=0 56  7 E1g
SymmetricTop Excited  51 11 35 Ground  50  5 17  15120.874684239      -               1.50479749409779E-5 0.0000 : pR2(50) : Excited v=1 51  1      E2u - Ground v=0 50  2 E2g
SymmetricTop Excited  54 11 35 Ground  53  5 18  15120.881135203      -               1.50021826654088E-5 0.0000 : rR2(53) : Excited v=1 54  3      E2u - Ground v=0 53  2 E2g
SymmetricTop Excited  56 10 35 Ground  55  4 18  15120.882312324      -               1.49016403137885E-5 0.0000 : rR5(55) : Excited v=1 56  6      E1u - Ground v=0 55  5 E1g
SymmetricTop Excited  52 10 35 Ground  51  4 17  15120.879997856      -               1.48981790062386E-5 0.0000 : pR1(51) : Excited v=1 52  0    E1u - Ground v=0 51  1 E1g
SymmetricTop Excited  60  7 16 Ground  59  1  8  15120.875813063      -               1.4753083465143E-5  0.0000 : rR12A2g(59) : Excited v=1 60 13      A2u - Ground v=0 59 12 A2g
SymmetricTop Excited  60  6 16 Ground  59  0  8  15120.875813063      -               1.4753083465143E-5  0.0000 : rR12A1g(59) : Excited v=1 60 13      A1u - Ground v=0 59 12 A1g
SymmetricTop Excited  59 11 33 Ground  58  5 17  15120.879631367      -               1.47094323185472E-5 0.0000 : rR10(58) : Excited v=1 59 11      E2u - Ground v=0 58 10 E2g
SymmetricTop Excited  55  8 17 Ground  54  2  9  15120.886369272      -               1.4706103760753E-5  0.0000 : rR3B1g(54) : Excited v=1 55  4      B1u - Ground v=0 54  3 B1g
SymmetricTop Excited  55  9 17 Ground  54  3  9  15120.886369272      -               1.4706103760753E-5  0.0000 : rR3B2g(54) : Excited v=1 55  4      B2u - Ground v=0 54  3 B2g
SymmetricTop Excited  58 11 34 Ground  57  5 17  15120.883529219      -               1.4635228750817E-5  0.0000 : rR8(57) : Excited v=1 58  9      E2u - Ground v=0 57  8 E2g
SymmetricTop Excited  50 11 31 Ground  49  5 15  15120.878900283      -               1.45485369598531E-5 0.0000 : pR4(49) : Excited v=1 50  3      E2u - Ground v=0 49  4 E2g
SymmetricTop Excited  57  6 17 Ground  56  0  9  15120.887506619      -               1.45260753329514E-5 0.0000 : rR6A1g(56) : Excited v=1 57  7      A1u - Ground v=0 56  6 A1g
SymmetricTop Excited  57  7 17 Ground  56  1  9  15120.887506619      -               1.45260753329514E-5 0.0000 : rR6A2g(56) : Excited v=1 57  7      A2u - Ground v=0 56  6 A2g
SymmetricTop Excited  51  9 17 Ground  50  3  8  15120.8842139        -               1.44704367308081E-5 0.0000 : pR3B2g(50) : Excited v=1 51  2      B2u - Ground v=0 50  3 B2g
SymmetricTop Excited  51  8 17 Ground  50  2  8  15120.8842139        -               1.44704367308081E-5 0.0000 : pR3B1g(50) : Excited v=1 51  2      B1u - Ground v=0 50  3 B1g
SymmetricTop Excited  54 10 36 Ground  53  4 18  15120.890505768      -               1.44611514715579E-5 0.0000 : rR1(53) : Excited v=1 54  2      E1u - Ground v=0 53  1 E1g
SymmetricTop Excited  56 11 34 Ground  55  5 17  15120.891563567      -               1.43772364054285E-5 0.0000 : rR4(55) : Excited v=1 56  5      E2u - Ground v=0 55  4 E2g
SymmetricTop Excited  52 11 35 Ground  51  5 17  15120.889487743      -               1.43396732910315E-5 0.0000 : pR2(51) : Excited v=1 52  1      E2u - Ground v=0 51  2 E2g
SymmetricTop Excited  61 10 32 Ground  60  4 16  15120.880967584      -               1.4251184027008E-5  0.0000 : rR13(60) : Excited v=1 61 14      E1u - Ground v=0 60 13 E1g
SymmetricTop Excited  62  9 16 Ground  61  3  8  15120.877228828      -               1.42411550752588E-5 0.0000 : rR15B2g(61) : Excited v=1 62 16      B2u - Ground v=0 61 15 B2g
SymmetricTop Excited  62  8 16 Ground  61  2  8  15120.877228828      -               1.42411550752588E-5 0.0000 : rR15B1g(61) : Excited v=1 62 16      B1u - Ground v=0 61 15 B1g
SymmetricTop Excited  60 10 34 Ground  59  4 17  15120.884785888      -               1.42380165955146E-5 0.0000 : rR11(59) : Excited v=1 60 12      E1u - Ground v=0 59 11 E1g
SymmetricTop Excited  59  8 17 Ground  58  2  9  15120.88868374       -               1.41978920193021E-5 0.0000 : rR9B1g(58) : Excited v=1 59 10      B1u - Ground v=0 58  9 B1g
SymmetricTop Excited  59  9 17 Ground  58  3  9  15120.88868374       -               1.41978920193021E-5 0.0000 : rR9B2g(58) : Excited v=1 59 10      B2u - Ground v=0 58  9 B2g
SymmetricTop Excited  55 11 36 Ground  54  5 18  15120.895700063      -               1.41836538406712E-5 0.0000 : rR2(54) : Excited v=1 55  3      E2u - Ground v=0 54  2 E2g
SymmetricTop Excited  53 10 35 Ground  52  4 17  15120.894721812      -               1.41612225318812E-5 0.0000 : pR1(52) : Excited v=1 53  0    E1u - Ground v=0 52  1 E1g
SymmetricTop Excited  58 10 34 Ground  57  4 17  15120.89266114       -               1.41267099983681E-5 0.0000 : rR7(57) : Excited v=1 58  8      E1u - Ground v=0 57  7 E1g
SymmetricTop Excited  57 10 35 Ground  56  4 18  15120.896718088      -               1.40200268592342E-5 0.0000 : rR5(56) : Excited v=1 57  6      E1u - Ground v=0 56  5 E1g
SymmetricTop Excited  49  7 16 Ground  48  1  8  15120.883195875      -               1.39732056524241E-5 0.0000 : pR6A2g(48) : Excited v=1 49  5      A2u - Ground v=0 48  6 A2g
SymmetricTop Excited  49  6 16 Ground  48  0  8  15120.883195875      -               1.39732056524241E-5 0.0000 : pR6A1g(48) : Excited v=1 49  5      A1u - Ground v=0 48  6 A1g
SymmetricTop Excited  50 10 32 Ground  49  4 16  15120.888509492      -               1.39717948746669E-5 0.0000 : pR5(49) : Excited v=1 50  4      E1u - Ground v=0 49  5 E1g
SymmetricTop Excited  51 11 33 Ground  50  5 16  15120.893783335      -               1.39126128963527E-5 0.0000 : pR4(50) : Excited v=1 51  3      E2u - Ground v=0 50  4 E2g
SymmetricTop Excited  48 10 29 Ground  47  4 14  15120.877842484      -               1.39119852663709E-5 0.0000 : pR7(47) : Excited v=1 48  6      E1u - Ground v=0 47  7 E1g
SymmetricTop Excited  56  8 18 Ground  55  2  9  15120.900854584      -               1.38730613123285E-5 0.0000 : rR3B1g(55) : Excited v=1 56  4      B1u - Ground v=0 55  3 B1g
SymmetricTop Excited  56  9 18 Ground  55  3  9  15120.900854584      -               1.38730613123285E-5 0.0000 : rR3B2g(55) : Excited v=1 56  4      B2u - Ground v=0 55  3 B2g
SymmetricTop Excited  52  8 18 Ground  51  2  9  15120.899017404      -               1.38005853377233E-5 0.0000 : pR3B1g(51) : Excited v=1 52  2      B1u - Ground v=0 51  3 B1g
SymmetricTop Excited  52  9 18 Ground  51  3  9  15120.899017404      -               1.38005853377233E-5 0.0000 : pR3B2g(51) : Excited v=1 52  2      B2u - Ground v=0 51  3 B2g
SymmetricTop Excited  61  6 17 Ground  60  0  9  15120.889900635      -               1.37546902015469E-5 0.0000 : rR12A1g(60) : Excited v=1 61 13      A1u - Ground v=0 60 12 A1g
SymmetricTop Excited  61  7 17 Ground  60  1  9  15120.889900635      -               1.37546902015469E-5 0.0000 : rR12A2g(60) : Excited v=1 61 13      A2u - Ground v=0 60 12 A2g
SymmetricTop Excited  60 11 33 Ground  59  5 17  15120.893798487      -               1.37448240175501E-5 0.0000 : rR10(59) : Excited v=1 60 11      E2u - Ground v=0 59 10 E2g
SymmetricTop Excited  62 11 32 Ground  61  5 16  15120.886082331      -               1.37409448432962E-5 0.0000 : rR14(61) : Excited v=1 62 15      E2u - Ground v=0 61 14 E2g
SymmetricTop Excited  59 11 35 Ground  58  5 18  15120.897775887      -               1.37075425678635E-5 0.0000 : rR8(58) : Excited v=1 59  9      E2u - Ground v=0 58  8 E2g
SymmetricTop Excited  63 11 32 Ground  62  5 16  15120.882343575      -               1.37070587544145E-5 0.0000 : rR16(62) : Excited v=1 63 17      E2u - Ground v=0 62 16 E2g
SymmetricTop Excited  55 10 36 Ground  54  4 18  15120.905070628      -               1.36807135356105E-5 0.0000 : rR1(54) : Excited v=1 55  2      E1u - Ground v=0 54  1 E1g
SymmetricTop Excited  64  7 15 Ground  63  1  8  15120.878684367      -               1.36561843396273E-5 0.0000 : rR18A2g(63) : Excited v=1 64 19      A2u - Ground v=0 63 18 A2g
SymmetricTop Excited  64  6 15 Ground  63  0  8  15120.878684367      -               1.36561843396273E-5 0.0000 : rR18A1g(63) : Excited v=1 64 19      A1u - Ground v=0 63 18 A1g
SymmetricTop Excited  53 11 36 Ground  52  5 18  15120.904211699      -               1.36406310305909E-5 0.0000 : pR2(52) : Excited v=1 53  1      E2u - Ground v=0 52  2 E2g
SymmetricTop Excited  58  6 17 Ground  57  0  9  15120.901832835      -               1.36386997197016E-5 0.0000 : rR6A1g(57) : Excited v=1 58  7      A1u - Ground v=0 57  6 A1g
SymmetricTop Excited  58  7 17 Ground  57  1  9  15120.901832835      -               1.36386997197016E-5 0.0000 : rR6A2g(57) : Excited v=1 58  7      A2u - Ground v=0 57  6 A2g
SymmetricTop Excited  65 11 31 Ground  64  5 16  15120.875104707      -               1.35911733375743E-5 0.0000 : rR20(64) : Excited v=1 65 21      E2u - Ground v=0 64 20 E2g
SymmetricTop Excited  57 11 36 Ground  56  5 18  15120.905969331      -               1.35338047832822E-5 0.0000 : rR4(56) : Excited v=1 57  5      E2u - Ground v=0 56  4 E2g
SymmetricTop Excited  54 10 37 Ground  53  4 18  15120.90936622       -               1.34376024388307E-5 0.0000 : pR1(53) : Excited v=1 54  0    E1u - Ground v=0 53  1 E1g
SymmetricTop Excited  50  7 16 Ground  49  1  8  15120.898158475      -               1.34139970886903E-5 0.0000 : pR6A2g(49) : Excited v=1 50  5      A2u - Ground v=0 49  6 A2g
SymmetricTop Excited  50  6 16 Ground  49  0  8  15120.898158475      -               1.34139970886903E-5 0.0000 : pR6A1g(49) : Excited v=1 50  5      A1u - Ground v=0 49  6 A1g
SymmetricTop Excited  49 10 29 Ground  48  4 14  15120.892884632      -               1.33966670936382E-5 0.0000 : pR7(48) : Excited v=1 49  6      E1u - Ground v=0 48  7 E1g
SymmetricTop Excited  56 11 36 Ground  55  5 18  15120.910185375      -               1.33880307899321E-5 0.0000 : rR2(55) : Excited v=1 56  3      E2u - Ground v=0 55  2 E2g
SymmetricTop Excited  51 10 32 Ground  50  4 16  15120.903392544      -               1.33734518763828E-5 0.0000 : pR5(50) : Excited v=1 51  4      E1u - Ground v=0 50  5 E1g
SymmetricTop Excited  48 11 28 Ground  47  5 14  15120.887571015      -               1.33167071449036E-5 0.0000 : pR8(47) : Excited v=1 48  7      E2u - Ground v=0 47  8 E2g
SymmetricTop Excited  52 11 33 Ground  51  5 16  15120.908586839      -               1.32798761537496E-5 0.0000 : pR4(51) : Excited v=1 52  3      E2u - Ground v=0 51  4 E2g
SymmetricTop Excited  61 10 34 Ground  60  4 17  15120.89887346       -               1.32795328208E-5    0.0000 : rR11(60) : Excited v=1 61 12      E1u - Ground v=0 60 11 E1g
SymmetricTop Excited  60  8 17 Ground  59  2  9  15120.90285086       -               1.32723250565486E-5 0.0000 : rR9B1g(59) : Excited v=1 60 10      B1u - Ground v=0 59  9 B1g
SymmetricTop Excited  60  9 17 Ground  59  3  9  15120.90285086       -               1.32723250565486E-5 0.0000 : rR9B2g(59) : Excited v=1 60 10      B2u - Ground v=0 59  9 B2g
SymmetricTop Excited  62 10 33 Ground  61  4 17  15120.894975608      -               1.32627158246601E-5 0.0000 : rR13(61) : Excited v=1 62 14      E1u - Ground v=0 61 13 E1g
SymmetricTop Excited  59 10 34 Ground  58  4 17  15120.906907808      -               1.32372443899615E-5 0.0000 : rR7(58) : Excited v=1 59  8      E1u - Ground v=0 58  7 E1g
SymmetricTop Excited  63  9 16 Ground  62  3  8  15120.891157304      -               1.32253855836412E-5 0.0000 : rR15B2g(62) : Excited v=1 63 16      B2u - Ground v=0 62 15 B2g
SymmetricTop Excited  63  8 16 Ground  62  2  8  15120.891157304      -               1.32253855836412E-5 0.0000 : rR15B1g(62) : Excited v=1 63 16      B1u - Ground v=0 62 15 B1g
SymmetricTop Excited  64 10 32 Ground  63  4 16  15120.887418548      -               1.31707307809061E-5 0.0000 : rR17(63) : Excited v=1 64 18      E1u - Ground v=0 63 17 E1g
SymmetricTop Excited  58 10 36 Ground  57  4 18  15120.911044304      -               1.31700977559538E-5 0.0000 : rR5(57) : Excited v=1 58  6      E1u - Ground v=0 57  5 E1g
SymmetricTop Excited  47  9 14 Ground  46  3  7  15120.882217624      -               1.31695454224832E-5 0.0000 : pR9B2g(46) : Excited v=1 47  8      B2u - Ground v=0 46  9 B2g
SymmetricTop Excited  47  8 14 Ground  46  2  7  15120.882217624      -               1.31695454224832E-5 0.0000 : pR9B1g(46) : Excited v=1 47  8      B1u - Ground v=0 46  9 B1g
SymmetricTop Excited  53  8 18 Ground  52  2  9  15120.91374136       -               1.31381273965992E-5 0.0000 : pR3B1g(52) : Excited v=1 53  2      B1u - Ground v=0 52  3 B1g
SymmetricTop Excited  53  9 18 Ground  52  3  9  15120.91374136       -               1.31381273965992E-5 0.0000 : pR3B2g(52) : Excited v=1 53  2      B2u - Ground v=0 52  3 B2g
