Object,RA,DEC,DateObs,Setting,Order,WaveMin,WaveMax,Filename
HD 166937,273.44054,-21.0595,2017-05-21T09:20:06.923,437,12,4095.570068359375,4159.13623046875,orders/HD166937_2017-05-21T09:15:30_437nm_blue_O12.fits
HD 37061,83.880545,-5.2673,2016-09-12T08:53:45.447,564,23,5500.22314453125,5592.91748046875,orders/HD37061_2016-09-12T08:52:21_564nm_redl_O23.fits
HD 54662,107.334412,-10.34663,2015-11-21T05:31:39.299,564,13,6369.0400390625,6475.4833984375,orders/HD54662_2015-11-21T05:30:14_564nm_redu_O13.fits
HD 113904,197.030206,-65.30625,2014-12-14T07:59:07.562,346,29,3732.23046875,3790.329345703125,orders/HD113904_2014-12-14T07:39:25_346nm_blue_O29.fits
HD 147889,246.351001,-24.46523,2014-09-27T23:59:12.476,346,27,3672.933349609375,3730.175537109375,orders/HD147889_2014-09-27T23:57:43_346nm_blue_O27.fits
HD 73882,129.789587,-40.41917,2017-04-25T00:53:07.231,564,16,6576.7470703125,6666.98779296875,orders/HD73882_2017-04-25T00:52:34_564nm_redu_O16.fits
HD 147683,246.182189,-34.89345,2018-09-02T01:12:35.806,437,4,3824.685302734375,3884.2138671875,orders/HD147683_2018-09-02T01:03:37_437nm_blue_O4.fits
HD 94910,164.048507,-60.45379,2019-03-25T04:15:27.973,860,13,7660.078125,7787.23486328125,orders/HD94910_2019-03-25T04:15:07_860nm_redl_O13.fits
HD 54239,104.140128,-79.42027,2017-04-17T23:54:15.401,346,27,3644.001220703125,3700.76806640625,orders/HD54239_2017-04-17T23:32:51_346nm_blue_O27.fits
HD 36486,83.001688,-0.2991,2014-09-24T08:40:59.930,860,6,9169.0830078125,9320.810546875,orders/HD36486_2014-09-24T08:30:12_860nm_redu_O6.fits
HD 155806,258.830644,-33.549,2015-07-19T23:54:49.430,437,4,3824.696533203125,3884.238525390625,orders/HD155806_2015-07-19T23:50:59_437nm_blue_O4.fits
HD 185418,294.614183,17.25677,2014-09-23T00:45:10.795,564,9,6111.76416015625,6214.12744140625,orders/HD185418_2014-09-23T00:39:43_564nm_redu_O9.fits
HD 147889,246.350808,-24.46517,2016-08-07T01:53:43.595,860,2,6723.763671875,6835.572265625,orders/HD147889_2016-08-07T01:53:07_860nm_redl_O2.fits
HD 185418,294.614183,17.25677,2014-09-23T00:45:10.795,564,14,5083.97900390625,5170.0654296875,orders/HD185418_2014-09-23T00:39:43_564nm_redl_O14.fits
HD 135591,229.705393,-60.49642,2016-02-22T05:32:27.689,564,9,4878.92333984375,4961.6787109375,orders/HD135591_2016-02-22T05:31:02_564nm_redl_O9.fits
HD 171957,279.518829,-14.00457,2016-06-13T08:59:54.546,346,12,3281.9365234375,3333.382568359375,orders/HD171957_2016-06-13T08:59:17_346nm_blue_O12.fits
HD 152408,253.744545,-41.15094,2016-05-10T07:53:20.727,860,8,7204.06982421875,7323.7763671875,orders/HD152408_2016-05-10T07:30:17_860nm_redl_O8.fits
HD 37020,83.815822,-5.38743,2018-02-12T02:21:52.688,437,18,4325.369140625,4392.29833984375,orders/HD37020_2018-02-12T02:06:47_437nm_blue_O18.fits
HD 149404,249.094871,-42.85858,2018-06-30T00:59:39.126,346,14,3305.388427734375,3357.191650390625,orders/HD149404_2018-06-30T00:45:32_346nm_blue_O14.fits
HD 179406,288.16974,-7.94023,2018-07-15T02:17:18.452,346,17,3377.84912109375,3430.688232421875,orders/HD179406_2018-07-15T02:03:17_346nm_blue_O17.fits
HD 186841,296.47611,24.09618,2016-09-10T00:49:13.605,346,20,3479.49951171875,3533.84619140625,orders/HD186841_2016-09-10T00:30:16_346nm_blue_O20.fits
HD 149404,249.094871,-42.85858,2018-06-30T00:59:39.126,346,29,3702.3203125,3759.99169921875,orders/HD149404_2018-06-30T00:45:32_346nm_blue_O29.fits
HD 167264,273.803842,-20.72857,2014-09-15T02:22:05.229,860,9,7290.638671875,7411.86279296875,orders/HD167264_2014-09-15T02:19:37_860nm_redl_O9.fits
HD 75309,131.866612,-46.45113,2014-12-21T05:21:35.110,564,3,4653.4775390625,4732.71044921875,orders/HD75309_2014-12-21T04:59:30_564nm_redl_O3.fits
HD 183143,291.861024,18.29532,2018-09-12T03:16:49.709,437,1,3736.49365234375,3790.250244140625,orders/HD183143_2018-09-12T03:16:33_437nm_blue_O1.fits
HD 37367,84.826029,29.21527,2014-10-11T09:04:25.100,437,21,4450.20849609375,4519.0234375,orders/HD37367_2014-10-11T08:42:09_437nm_blue_O21.fits
HD 103779,179.239957,-63.24932,2016-03-18T06:23:11.609,564,4,4689.7236328125,4769.45166015625,orders/HD103779_2016-03-18T06:10:57_564nm_redl_O4.fits
HD 154043,256.329242,-47.06922,2015-09-07T02:13:54.005,437,21,4450.17431640625,4519.03564453125,orders/HD154043_2015-09-07T02:12:36_437nm_blue_O21.fits
HD 147683,246.182189,-34.89345,2018-09-02T01:35:37.382,437,12,4095.594970703125,4159.146484375,orders/HD147683_2018-09-02T01:27:27_437nm_blue_O12.fits
HD 49787,102.481348,-5.51322,2018-02-15T03:35:19.432,346,27,3644.0068359375,3700.767333984375,orders/HD49787_2018-02-15T03:21:02_346nm_blue_O27.fits
HD 80558,139.676217,-51.56065,2015-06-30T23:34:00.912,437,10,4024.357177734375,4086.84423828125,orders/HD80558_2015-06-30T23:25:58_437nm_blue_O10.fits
HD 124314,213.756145,-61.70736,2017-05-02T03:52:28.497,860,4,8899.2685546875,9046.6298828125,orders/HD124314_2017-05-02T03:32:00_860nm_redu_O4.fits
HD 147683,246.182189,-34.89345,2018-09-02T00:56:00.937,564,10,6173.9111328125,6277.3310546875,orders/HD147683_2018-09-02T00:40:18_564nm_redu_O10.fits
HD 94910,164.048541,-60.45378,2019-02-12T06:52:15.552,346,5,3105.61865234375,3154.482421875,orders/HD94910_2019-02-12T06:50:45_346nm_blue_O5.fits
HD 145502,242.999099,-19.46063,2014-09-16T01:10:56.541,346,29,3732.21142578125,3790.328369140625,orders/HD145502_2014-09-16T00:45:28_346nm_blue_O29.fits
HD 147888,246.35156,-23.46015,2016-08-08T03:07:31.024,564,1,5654.4873046875,5749.64404296875,orders/HD147888_2016-08-08T02:38:45_564nm_redu_O1.fits
HD 55879,108.617482,-10.31649,2016-02-22T04:58:37.978,860,6,7036.51025390625,7153.4453125,orders/HD55879_2016-02-22T04:57:14_860nm_redl_O6.fits
HD 154368,256.618604,-35.45111,2018-06-30T02:45:42.673,437,17,4285.2646484375,4351.6455078125,orders/HD154368_2018-06-30T02:28:39_437nm_blue_O17.fits
HD 36486,83.001724,-0.29914,2014-10-06T05:35:56.420,860,18,8177.6171875,8313.2890625,orders/HD36486_2014-10-06T05:31:06_860nm_redl_O18.fits
HD 81188,140.52828,-55.01088,2017-04-18T01:15:29.900,437,24,4582.39306640625,4653.1943359375,orders/HD81188_2017-04-18T01:09:42_437nm_blue_O24.fits
HD 124314,213.757359,-61.70738,2017-05-01T06:27:58.420,346,19,3427.93115234375,3481.497802734375,orders/HD124314_2017-05-01T06:13:04_346nm_blue_O19.fits
HD 124314,213.757434,-61.70736,2017-05-01T06:56:21.152,346,11,3236.012451171875,3286.772216796875,orders/HD124314_2017-05-01T06:42:35_346nm_blue_O11.fits
HD 80558,139.676217,-51.56065,2015-06-30T23:32:03.040,860,6,9168.9931640625,9320.7255859375,orders/HD80558_2015-06-30T23:25:58_860nm_redu_O6.fits
HD 37903,85.40983,-2.25877,2014-09-29T07:43:35.668,564,3,4653.474609375,4732.70263671875,orders/HD37903_2014-09-29T07:32:44_564nm_redl_O3.fits
HD 57061,109.677182,-24.95436,2014-10-10T09:10:06.277,437,8,3955.53369140625,4016.982421875,orders/HD57061_2014-10-10T08:49:45_437nm_blue_O8.fits
HD 303308,161.274641,-59.6685,2017-01-07T06:14:12.134,564,15,6505.974609375,6614.568359375,orders/HD303308_2017-01-07T05:56:53_564nm_redu_O15.fits
HD 147165,245.297021,-25.59317,2015-05-31T01:40:09.555,437,3,3793.320556640625,3852.405029296875,orders/HD147165_2015-05-31T01:27:52_437nm_blue_O3.fits
HD 55879,108.617561,-10.31639,2017-01-02T04:10:42.484,860,1,8629.5859375,8664.46484375,orders/HD55879_2017-01-02T04:01:48_860nm_redu_O1.fits
HD 171957,279.518713,-14.005,2016-06-24T05:08:47.369,860,1,8631.3369140625,8664.4755859375,orders/HD171957_2016-06-24T04:55:05_860nm_redu_O1.fits
HD 27778,65.998856,24.30104,2014-10-29T07:45:38.157,346,2,3064.435546875,3112.7353515625,orders/HD27778_2014-10-29T07:24:27_346nm_blue_O2.fits
HD 143275,240.082946,-22.62206,2015-07-20T04:45:09.530,346,29,3702.348388671875,3760.02490234375,orders/HD143275_2015-07-20T04:23:49_346nm_blue_O29.fits
HD 170740,277.857078,-10.79601,2016-05-05T04:55:55.421,564,8,4839.89013671875,4922.01953125,orders/HD170740_2016-05-05T04:51:20_564nm_redl_O8.fits
HD 149404,249.094649,-42.85959,2017-05-07T02:29:53.849,437,4,3824.682861328125,3884.191650390625,orders/HD149404_2017-05-07T02:14:20_437nm_blue_O4.fits
HD 303308,161.274641,-59.6685,2017-01-07T06:14:12.134,564,11,6237.55712890625,6341.98095703125,orders/HD303308_2017-01-07T05:56:53_564nm_redu_O11.fits
HD 124314,213.757146,-61.70741,2017-04-20T06:42:45.468,860,1,6666.333984375,6760.4638671875,orders/HD124314_2017-04-20T06:38:52_860nm_redl_O1.fits
HD 184915,294.222322,-7.02738,2014-09-15T03:31:35.065,564,17,5215.56396484375,5303.7431640625,orders/HD184915_2014-09-15T03:22:15_564nm_redl_O17.fits
HD 171957,279.518713,-14.005,2016-06-24T04:56:26.708,437,1,3737.80908203125,3790.2177734375,orders/HD171957_2016-06-24T04:55:05_437nm_blue_O1.fits
HD 147932,246.396229,-23.40594,2018-09-03T01:42:27.717,346,24,3559.876953125,3615.40087890625,orders/HD147932_2018-09-03T01:30:10_346nm_blue_O24.fits
HD 53975,106.650039,-12.39414,2015-01-30T01:13:16.977,564,14,5083.978515625,5170.0537109375,orders/HD53975_2015-01-30T00:57:32_564nm_redl_O14.fits
HD 94910,164.048541,-60.45378,2019-02-12T06:52:11.580,564,10,4918.6259765625,5002.01513671875,orders/HD94910_2019-02-12T06:50:45_564nm_redl_O10.fits
HD 183143,291.86044,18.29586,2018-09-07T03:12:46.716,860,11,7470.90869140625,7594.97412109375,orders/HD183143_2018-09-07T03:05:52_860nm_redl_O11.fits
HD 147889,246.350909,-24.46519,2016-07-28T03:04:39.058,437,14,4169.42041015625,4234.037109375,orders/HD147889_2016-07-28T03:03:59_437nm_blue_O14.fits
HD 61827,114.955604,-32.57787,2018-03-25T00:12:38.004,346,23,3532.6669921875,3587.78857421875,orders/HD61827_2018-03-24T23:54:32_346nm_blue_O23.fits
HD 170938,278.157261,-15.70219,2018-09-11T01:41:40.765,564,5,4726.39111328125,4806.701171875,orders/HD170938_2018-09-11T01:40:15_564nm_redl_O5.fits
HD 124314,213.757146,-61.70741,2017-04-20T06:34:33.096,860,7,9310.0087890625,9464.05859375,orders/HD124314_2017-04-20T06:13:12_860nm_redu_O7.fits
HD 185859,295.117658,20.47661,2016-08-13T02:22:36.060,564,13,6368.9541015625,6475.43408203125,orders/HD185859_2016-08-13T02:21:57_564nm_redu_O13.fits
HD 111934,193.407793,-60.35688,2017-04-28T03:42:55.514,860,10,7379.77734375,7502.36376953125,orders/HD111934_2017-04-28T03:33:12_860nm_redl_O10.fits
HD 148937,248.467971,-48.11113,2016-09-13T01:05:19.453,860,5,9032.138671875,9181.6337890625,orders/HD148937_2016-09-13T00:51:38_860nm_redu_O5.fits
HD 147889,246.351001,-24.46523,2014-09-27T23:59:08.460,564,11,6237.8271484375,6342.17724609375,orders/HD147889_2014-09-27T23:57:43_564nm_redu_O11.fits
HD 153919,255.986052,-37.84448,2017-05-03T06:56:29.695,860,19,8289.7099609375,8427.16796875,orders/HD153919_2017-05-03T06:34:18_860nm_redl_O19.fits
HD 93222,161.150609,-60.09141,2017-04-25T02:09:41.880,346,12,3258.81689453125,3309.912353515625,orders/HD93222_2017-04-25T02:08:13_346nm_blue_O12.fits
HD 148937,248.468136,-48.11207,2017-04-24T06:06:57.789,346,20,3453.529296875,3507.473388671875,orders/HD148937_2017-04-24T06:05:27_346nm_blue_O20.fits
HD 152424,253.764014,-42.09149,2016-04-11T05:24:19.900,860,16,7962.4912109375,8094.5966796875,orders/HD152424_2016-04-11T05:13:25_860nm_redl_O16.fits
HD 185859,295.118334,20.47666,2015-09-20T01:28:52.846,564,20,5354.1845703125,5444.52880859375,orders/HD185859_2015-09-20T01:18:40_564nm_redl_O20.fits
HD 91824,158.694536,-58.15622,2015-02-21T06:57:01.459,437,1,3742.947509765625,3790.27294921875,orders/HD91824_2015-02-21T06:19:13_437nm_blue_O1.fits
HD 93030,160.73871,-64.39433,2014-12-10T05:37:55.124,564,19,5307.1201171875,5396.7529296875,orders/HD93030_2014-12-10T05:35:34_564nm_redl_O19.fits
HD 167838,274.40707,-15.43069,2018-09-02T03:22:12.341,564,3,4653.64599609375,4732.80517578125,orders/HD167838_2018-09-02T03:06:29_564nm_redl_O3.fits
HD 167264,273.804054,-20.72863,2015-10-14T23:59:56.778,564,6,4763.68505859375,4844.58740234375,orders/HD167264_2015-10-14T23:56:01_564nm_redl_O6.fits
HD 101065,174.403534,-46.70969,2017-04-24T05:09:14.587,437,27,4722.7333984375,4795.63623046875,orders/HD101065_2017-04-24T05:07:42_437nm_blue_O27.fits
HD 94493,163.313021,-60.81473,2015-02-16T08:40:30.755,564,11,6237.84228515625,6342.17724609375,orders/HD94493_2015-02-16T08:39:04_564nm_redu_O11.fits
HD 114886,198.684487,-63.58144,2017-05-02T04:10:56.946,860,5,9032.095703125,9181.6103515625,orders/HD114886_2017-05-02T04:07:17_860nm_redu_O5.fits
HD 36486,83.001405,-0.29893,2014-09-30T06:08:26.567,564,24,5550.73876953125,5618.33349609375,orders/HD36486_2014-09-30T05:55:44_564nm_redl_O24.fits
HD 148937,248.468057,-48.11147,2017-06-20T23:54:22.183,437,18,4325.35400390625,4392.3046875,orders/HD148937_2017-06-20T23:52:54_437nm_blue_O18.fits
HD 133518,226.733947,-52.03023,2015-07-03T01:19:48.032,860,3,8770.306640625,8915.587890625,orders/HD133518_2015-07-03T01:18:04_860nm_redu_O3.fits
HD 93843,162.157115,-60.22371,2017-01-07T07:31:14.458,564,5,5874.115234375,5972.775390625,orders/HD93843_2017-01-07T07:19:50_564nm_redu_O5.fits
HD 170938,278.157241,-15.70216,2018-09-11T01:23:57.541,437,21,4450.2138671875,4519.00634765625,orders/HD170938_2018-09-11T01:10:00_437nm_blue_O21.fits
HD 185418,294.614393,17.25661,2014-09-22T02:21:40.542,564,10,4918.517578125,5001.96435546875,orders/HD185418_2014-09-22T02:08:45_564nm_redl_O10.fits
HD 133518,226.733919,-52.03023,2015-06-30T01:17:45.992,564,2,5707.91015625,5803.8935546875,orders/HD133518_2015-06-30T01:01:34_564nm_redu_O2.fits
HD 149404,249.09366,-42.8592,2017-04-18T09:37:09.471,564,13,6368.91650390625,6475.40087890625,orders/HD149404_2017-04-18T09:33:45_564nm_redu_O13.fits
HD 149757,249.290027,-10.56731,2018-07-22T04:53:54.261,437,8,3955.506591796875,4016.964599609375,orders/HD149757_2018-07-22T04:44:06_437nm_blue_O8.fits
HD 36861,83.784442,9.93427,2016-02-22T03:14:47.660,437,20,4407.787109375,4475.94287109375,orders/HD36861_2016-02-22T03:05:17_437nm_blue_O20.fits
HD 45314,96.815695,14.88906,2018-02-12T03:27:45.304,346,27,3644.00927734375,3700.768798828125,orders/HD45314_2018-02-12T03:12:57_346nm_blue_O27.fits
HD 167264,273.803927,-20.72855,2014-09-16T02:48:14.881,564,4,4689.5830078125,4769.3857421875,orders/HD167264_2014-09-16T02:37:45_564nm_redl_O4.fits
HD 169454,276.313407,-13.9786,2016-07-24T06:09:07.600,346,26,3643.9873046875,3700.769287109375,orders/HD169454_2016-07-24T06:08:27_346nm_blue_O26.fits
HD 101065,174.403482,-46.70969,2017-04-24T05:49:21.256,437,18,4325.3720703125,4392.30126953125,orders/HD101065_2017-04-24T05:36:28_437nm_blue_O18.fits
HD 53975,106.650039,-12.39414,2015-01-30T01:33:25.940,346,4,3105.5908203125,3154.47998046875,orders/HD53975_2015-01-30T01:24:10_346nm_blue_O4.fits
HD 167971,274.524533,-12.24332,2014-09-20T01:33:51.396,437,14,4169.4189453125,4234.0908203125,orders/HD167971_2014-09-20T01:19:01_437nm_blue_O14.fits
HD 149404,249.094213,-42.85972,2018-06-30T01:28:36.262,437,5,3856.55859375,3916.556396484375,orders/HD149404_2018-06-30T01:07:25_437nm_blue_O5.fits
HD 93205,161.140733,-59.73759,2015-02-27T05:17:20.777,346,28,3702.3466796875,3760.004638671875,orders/HD93205_2015-02-27T05:07:28_346nm_blue_O28.fits
HD 147683,246.182334,-34.89337,2018-06-03T01:23:19.268,346,30,3732.204833984375,3790.313720703125,orders/HD147683_2018-06-03T01:11:45_346nm_blue_O30.fits
HD 171957,279.518833,-14.00524,2016-06-28T08:36:27.686,437,20,4407.7548828125,4475.95654296875,orders/HD171957_2016-06-28T08:28:21_437nm_blue_O20.fits
HD 37020,83.816039,-5.38743,2017-10-01T06:59:21.203,564,21,5401.95263671875,5493.09033203125,orders/HD37020_2017-10-01T06:51:06_564nm_redl_O21.fits
HD 210121,332.049589,-3.53126,2017-09-26T02:12:46.142,860,2,8645.0166015625,8788.2392578125,orders/HD210121_2017-09-26T02:03:42_860nm_redu_O2.fits
HD 170740,277.856616,-10.79631,2017-07-01T04:24:06.762,346,29,3702.352294921875,3759.98291015625,orders/HD170740_2017-07-01T04:19:02_346nm_blue_O29.fits
HD 114886,114.955515,-32.57827,2017-05-03T01:04:15.161,346,20,3453.51953125,3507.4814453125,orders/HD114886_2017-05-03T00:51:10_346nm_blue_O20.fits
HD 61827,114.955574,-32.57794,2018-03-25T00:51:00.418,564,10,4918.62646484375,5002.02001953125,orders/HD61827_2018-03-25T00:33:08_564nm_redl_O10.fits
HD 203532,323.476039,-82.68369,2014-09-23T03:14:58.240,860,10,9760.876953125,9922.0244140625,orders/HD203532_2014-09-23T03:05:09_860nm_redu_O10.fits
HD 116852,202.596691,-78.85625,2017-04-23T06:56:09.830,346,19,3427.927978515625,3481.499755859375,orders/HD116852_2017-04-23T06:38:51_346nm_blue_O19.fits
HD 111934,193.407841,-60.35675,2017-04-28T03:16:50.998,564,6,4763.62060546875,4844.53662109375,orders/HD111934_2017-04-28T02:57:58_564nm_redl_O6.fits
HD 104705,180.849892,-62.69652,2015-03-01T02:05:12.241,346,24,3587.475830078125,3643.4326171875,orders/HD104705_2015-03-01T01:58:55_346nm_blue_O24.fits
HD 37061,83.880579,-5.26731,2019-01-01T01:26:35.000,564,13,5041.65283203125,5127.00732421875,orders/HD37061_2019-01-01T01:10:50_564nm_redl_O13.fits
HD 34748,79.896899,-1.4119,2016-04-06T00:15:31.575,346,10,3236.001220703125,3286.774169921875,orders/HD34748_2016-04-06T00:06:13_346nm_blue_O10.fits
HD 24398,58.533055,31.88365,2017-09-05T09:08:41.067,860,16,7962.4677734375,8094.5830078125,orders/HD24398_2017-09-05T08:56:25_860nm_redl_O16.fits
HD 49787,102.481348,-5.51322,2018-02-15T03:30:56.548,564,3,5762.21240234375,5859.07177734375,orders/HD49787_2018-02-15T03:21:02_564nm_redu_O3.fits
HD 167264,273.803836,-20.72912,2016-03-23T09:35:28.190,564,11,4958.97265625,5043.0029296875,orders/HD167264_2016-03-23T09:31:34_564nm_redl_O11.fits
HD 144470,241.702052,-20.66893,2015-07-20T03:22:09.340,860,13,10257.017578125,10426.099609375,orders/HD144470_2015-07-20T03:21:51_860nm_redu_O13.fits
HD 151804,252.891391,-41.23095,2016-05-10T08:47:10.849,564,16,5171.0009765625,5258.44189453125,orders/HD151804_2016-05-10T08:37:05_564nm_redl_O16.fits
HD 75860,132.721802,-43.75139,2017-04-29T23:48:47.674,564,7,4801.4453125,4882.96142578125,orders/HD75860_2017-04-29T23:36:32_564nm_redl_O7.fits
HD 93205,161.140681,-59.73774,2015-02-27T06:20:44.446,437,20,4407.7998046875,4475.98876953125,orders/HD93205_2015-02-27T05:48:00_437nm_blue_O20.fits
HD 81188,140.52828,-55.01088,2017-04-18T01:15:29.900,437,27,4722.70947265625,4795.63037109375,orders/HD81188_2017-04-18T01:09:42_437nm_blue_O27.fits
HD 94910,164.048541,-60.45378,2019-02-12T07:44:02.921,564,12,4999.96826171875,5084.6591796875,orders/HD94910_2019-02-12T07:23:45_564nm_redl_O12.fits
HD 152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,2,3044.234375,3092.22900390625,orders/HD152248_2017-05-07T03:27:22_346nm_blue_O2.fits
HD 55879,108.617482,-10.31649,2016-02-22T04:58:37.978,860,11,9920.662109375,10084.400390625,orders/HD55879_2016-02-22T04:57:14_860nm_redu_O11.fits
HD 183143,291.860771,18.29518,2018-09-03T01:58:11.280,346,7,3147.890869140625,3197.372802734375,orders/HD183143_2018-09-03T01:57:46_346nm_blue_O7.fits
HD 73882,129.789528,-40.41926,2017-04-25T01:17:25.732,437,6,3889.008056640625,3949.45654296875,orders/HD73882_2017-04-25T01:15:51_437nm_blue_O6.fits
HD 186841,296.476172,24.09623,2016-09-10T01:28:48.782,346,10,3236.0009765625,3286.77099609375,orders/HD186841_2016-09-10T01:10:49_346nm_blue_O10.fits
HD 149404,249.094871,-42.85858,2018-06-30T00:52:42.648,564,4,4689.734375,4769.4677734375,orders/HD149404_2018-06-30T00:45:32_564nm_redl_O4.fits
HD 151804,252.891391,-41.23095,2016-05-10T08:47:10.849,564,11,4958.9716796875,5043.015625,orders/HD151804_2016-05-10T08:37:05_564nm_redl_O11.fits
HD 37020,83.815853,-5.3875,2017-08-26T08:30:07.696,346,14,3305.396240234375,3357.19384765625,orders/HD37020_2017-08-26T08:28:36_346nm_blue_O14.fits
HD 94910,164.048507,-60.45379,2019-03-25T04:15:27.973,860,5,9032.126953125,9181.62109375,orders/HD94910_2019-03-25T04:15:07_860nm_redu_O5.fits
HD 171957,279.518829,-14.00457,2016-06-13T08:59:50.570,564,15,5127.1513671875,5213.88623046875,orders/HD171957_2016-06-13T08:59:17_564nm_redl_O15.fits
HD 93843,162.157147,-60.22368,2017-01-07T07:44:22.107,564,3,5762.19775390625,5859.07470703125,orders/HD93843_2017-01-07T07:43:58_564nm_redu_O3.fits
HD 94910,164.048541,-60.45378,2019-02-12T07:44:02.921,564,19,5307.14013671875,5396.748046875,orders/HD94910_2019-02-12T07:23:45_564nm_redl_O19.fits
HD 75309,131.866824,-46.45114,2014-12-21T04:32:49.245,860,12,10086.4072265625,10252.6689453125,orders/HD75309_2014-12-21T04:20:25_860nm_redu_O12.fits
HD 103779,179.239857,-63.24968,2015-03-18T06:56:20.871,860,13,7659.9140625,7787.1513671875,orders/HD103779_2015-03-18T06:45:20_860nm_redl_O13.fits
HD 79186,137.76865,-44.86799,2016-02-21T03:41:56.747,564,6,5931.73095703125,6031.29345703125,orders/HD79186_2016-02-21T03:34:04_564nm_redu_O6.fits
HD 185859,295.117686,20.47653,2016-08-13T03:14:22.387,564,2,4618.10595703125,4696.689453125,orders/HD185859_2016-08-13T02:53:19_564nm_redl_O2.fits
HD 50820,103.675047,-1.75673,2017-10-02T08:24:25.418,564,19,5307.1455078125,5396.76806640625,orders/HD50820_2017-10-02T08:12:08_564nm_redl_O19.fits
HD 34748,79.896899,-1.4119,2016-04-06T00:30:55.822,564,20,5354.13427734375,5444.49658203125,orders/HD34748_2016-04-06T00:06:13_564nm_redl_O20.fits
HD 147888,246.350946,-23.46078,2014-09-24T00:22:46.725,346,22,3532.653564453125,3587.823486328125,orders/HD147888_2014-09-23T23:58:21_346nm_blue_O22.fits
